filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
08_S16_street_d0500_conversation.csv,8,S16,street,d0500,500,316,206,474,522,790,0.6053639846743295,0.4,0.4817073170731706,0.5964265603631618,1.2219923371647514,0.6399999999999864,1.558335102322031,1.4528461731752491,0.9250674177343968,1.562825934221161,08
09_S17_beach_d0000_conversation.csv,9,S17,beach,d0000,0,252,238,480,490,732,0.5142857142857142,0.3442622950819672,0.4124386252045827,0.3714148159839348,1.2401224489795908,0.5,1.9917423367561,1.4067763071367043,1.059813492671367,1.2067899350167637,09
09_S17_farm_d0500_conversation.csv,9,S17,farm,d0500,500,247,205,491,452,738,0.5464601769911505,0.3346883468834688,0.4151260504201681,0.5746554026012884,1.3784513274336274,0.5400000000000205,2.288684417449301,1.2815808846219396,0.9200000000000728,1.2140406048921522,09
09_S17_park_d1000_conversation.csv,9,S17,park,d1000,1000,320,227,474,547,794,0.5850091407678245,0.4030226700251889,0.4772557792692021,0.4128665004464688,1.1189762340036549,0.5200000000000102,1.5960166518555103,1.1364913862442725,0.8119803015366642,1.0183617582694409,09
09_S17_street_d1500_conversation.csv,9,S17,street,d1500,1500,300,252,464,552,764,0.5434782608695652,0.3926701570680628,0.4559270516717325,0.377874411160071,1.1307246376811575,0.5600000000000023,1.64257073069473,1.1429071266252389,0.8354162781113814,1.0450423134565767,09
09_S18_beach_d0000_conversation.csv,9,S18,beach,d0000,0,251,240,481,491,732,0.5112016293279023,0.3428961748633879,0.410466067048242,0.3721436499928988,1.238085539714867,0.5199999999999818,1.9737302244209889,1.4067763071367043,1.059813492671367,1.2067899350167637,09
09_S18_farm_d0500_conversation.csv,9,S18,farm,d0500,500,225,188,513,413,738,0.5447941888619855,0.3048780487804878,0.3909643788010426,0.592074871236166,1.5138014527845045,0.6799999999999926,2.588587044222867,1.2815808846219396,0.9200000000000728,1.2140406048921522,09
09_S18_park_d1000_conversation.csv,9,S18,park,d1000,1000,304,228,490,532,794,0.5714285714285714,0.3828715365239294,0.4585218702865761,0.476364615383559,1.148872180451126,0.6199999999999903,1.50572873678327,1.1364913862442718,0.8119803015366642,1.0183617582694413,09
09_S18_street_d1500_conversation.csv,9,S18,street,d1500,1500,270,248,494,518,764,0.5212355212355212,0.3534031413612565,0.421216848673947,0.4123235640889212,1.2055598455598435,0.6599999999999682,1.5799652919094724,1.1429071266252389,0.8354162781113814,1.0450423134565767,09
10_S19_beach_d0000_conversation.csv,10,S19,beach,d0000,0,256,157,502,413,758,0.6198547215496368,0.337730870712401,0.4372331340734415,0.3298072643808656,1.476561743341405,0.6999999999999886,1.9134990816020463,1.309569103647992,0.8677135200629209,1.2146788687574106,10
